v7,v9,v10,v14,v56,v57,v58,v59,v60,v61,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v170,v171,v172,v173,v174,v175,v176,v179,v180,v182,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,bald
1,2,.,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,3,2,1,1,1,3,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,3,3,1,2,1,1,4,2,1,1,1,71
2,2,.,0,1,2,1,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,.,.,1,2,.,1,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,2,1,1,1,1,1,1,1,1,2,2,.,.,.,1,2,2,2,3,.,2,2,2,82
1,1,1,3,1,1,2,1,3,3,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,.,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,2,2,1,1,2,1,2,2,3,1,1,2,1,2,1,1,2,2,2,2,.,3,.,3,3,2,.,2,2,2,2,2,2,2,73
1,1,1,3,4,1,3,2,3,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,.,2,2,2,1,2,2,2,2,2,2,3,3,2,3,2,3,2,.,2,2,2,2,2,2,3,1,2,2,1,2,2,2,2,2,2,1,3,2,2,3,2,2,2,2,2,3,2,3,2,2,80
1,2,.,0,1,1,1,3,2,4,1,1,1,1,2,2,1,1,2,1,1,2,1,2,1,1,2,2,2,1,2,1,2,2,1,2,1,1,2,.,2,2,2,1,1,2,2,2,2,2,2,1,1,3,2,3,1,2,1,2,.,1,1,2,3,1,2,2,1,2,1,2,2,2,1,1,2,3,3,3,3,2,2,3,2,3,2,2,2,3,72
1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,1,2,.,2,2,2,1,.,2,1,2,3,1,2,2,3,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,76
1,2,.,4,1,1,1,1,4,4,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,1,2,1,3,1,.,2,1,1,1,1,1,3,1,1,2,1,1,1,2,2,2,2,2,4,2,.,3,4,2,2,2,2,2,2,2,2,2,80
1,2,.,2,2,1,2,1,1,3,2,2,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,2,1,2,2,3,1,1,1,1,1,2,1,2,.,1,2,2,2,1,1,1,2,2,1,2,2,3,2,3,1,2,3,3,3,2,2,3,2,2,76
1,1,1,6,2,1,1,2,2,3,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,3,1,3,2,1,2,2,1,2,2,2,.,1,1,2,1,2,2,1,1,2,2,2,3,3,2,2,1,1,3,2,2,3,3,2,2,2,78
2,1,1,2,4,1,1,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,1,3,2,1,1,2,3,1,.,1,2,1,1,1,1,.,2,1,2,1,2,1,2,2,1,2,1,2,2,2,3,3,1,2,2,1,2,2,2,1,1,76
2,2,.,1,1,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,1,1,1,1,2,3,1,1,.,1,2,2,1,2,2,2,1,2,1,2,2,1,2,3,.,1,3,3,3,3,1,1,3,3,75
2,1,1,3,3,1,1,3,4,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,3,2,2,2,1,3,1,1,2,2,1,1,2,2,1,1,1,2,1,2,2,1,2,2,1,2,2,2,1,4,3,2,3,3,3,4,4,3,3,3,77
2,1,1,0,1,1,1,1,4,4,2,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,3,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73
2,2,.,3,3,1,2,3,2,3,2,2,1,2,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,.,2,.,2,2,1,2,3,1,2,2,2,1,1,1,3,.,2,2,2,3,1,1,2,2,2,2,2,2,1,1,1,2,.,2,2,.,.,.,2,2,4,3,.,3,.,77
2,2,.,0,2,1,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,.,1,1,.,2,1,1,2,1,.,3,1,.,.,3,1,.,.,3,.,1,1,.,3,1,2,2,1,2,1,2,2,1,1,2,1,2,1,2,.,2,1,2,2,2,2,2,2,1,87
2,2,.,5,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,.,2,2,2,.,.,1,1,2,1,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,70
1,2,.,3,.,1,1,.,3,2,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,2,.,2,2,1,1,2,1,3,1,3,1,3,1,1,1,1,1,1,.,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,3,1,2,2,2,.,2,.,1,2,80
1,2,.,0,1,1,1,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,3,3,1,3,1,3,2,2,2,1,1,2,2,2,3,1,2,2,2,2,1,1,2,2,1,1,2,3,3,2,2,1,4,4,2,.,.,.,1,1,74
2,1,1,3,2,1,1,1,3,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,2,2,1,1,2,1,3,3,1,3,2,3,1,1,1,1,1,1,1,1,3,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1,2,3,3,.,.,.,.,1,1,74
2,2,.,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,1,2,1,1,.,1,1,1,1,1,2,2,1,2,2,2,2,1,3,1,2,2,2,1,1,2,1,2,1,1,2,1,2,2,1,2,2,2,1,2,.,2,2,.,2,3,2,2,3,3,3,2,2,75
1,1,1,2,4,1,1,1,2,4,1,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,3,1,2,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,77
1,1,2,1,1,1,1,1,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,3,2,3,1,3,2,1,1,1,2,2,3,2,1,2,1,1,1,2,2,2,1,2,2,2,2,3,2,2,3,3,3,3,3,2,1,2,35
1,2,.,0,1,1,2,3,2,3,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,.,2,2,2,2,1,2,2,2,3,1,.,2,3,2,1,2,2,.,2,3,3,3,2,1,2,1,1,1,2,1,2,2,2,2,2,2,.,.,2,2,.,.,2,.,2,.,2,33
1,1,1,3,3,2,2,2,4,4,1,2,2,2,2,2,1,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,.,2,2,2,1,2,1,1,2,3,2,2,2,3,2,3,2,1,1,1,1,1,1,1,.,1,1,1,1,2,2,2,2,2,2,1,3,3,2,2,2,3,.,.,2,.,.,2,.,.,67
2,2,.,0,1,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,.,2,2,2,1,.,1,1,2,1,2,3,1,3,2,3,1,2,1,2,3,1,1,2,3,2,1,2,1,1,1,2,2,2,1,2,2,2,2,3,2,2,2,2,2,.,.,2,2,2,19
2,1,2,0,2,1,1,1,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,.,2,2,2,2,1,1,3,3,1,.,3,3,1,2,1,2,3,1,2,2,3,2,1,2,1,2,1,2,1,2,1,2,2,.,2,2,2,3,.,.,.,3,3,3,3,2,25
2,1,1,2,4,1,3,2,3,4,2,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,2,2,3,1,3,1,2,1,1,1,3,2,1,2,2,3,1,1,2,1,1,1,2,2,2,2,2,3,2,2,2,3,2,2,2,2,3,2,2,2,2,56
2,1,1,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1,2,.,2,2,2,2,1,2,1,1,2,1,3,3,1,.,2,3,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,3,3,3,2,2,3,3,3,2,2,2,2,31
1,2,.,2,3,2,2,1,3,4,1,2,1,2,1,2,1,1,2,1,2,2,1,1,2,2,1,1,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,3,1,3,2,3,1,1,1,2,3,1,3,1,1,2,1,1,2,2,1,2,2,2,.,2,3,3,3,2,2,3,3,.,2,2,3,3,59
2,1,2,0,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,3,3,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,1,.,.,3,4,3,2,3,3,.,.,.,.,3,2,21
1,2,.,2,2,1,2,1,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,1,3,3,1,2,2,3,1,3,1,2,3,1,1,2,3,2,2,2,1,1,1,2,1,2,1,2,3,4,2,3,3,2,3,3,1,4,2,3,1,3,47
2,1,2,0,2,2,1,1,3,3,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,1,2,1,2,2,2,2,.,2,.,1,2,1,2,3,1,2,3,3,1,1,1,1,2,1,2,2,3,1,1,2,2,1,1,2,2,2,1,2,3,3,2,3,3,3,3,2,2,3,4,2,2,1,34
2,2,.,1,3,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,3,3,1,2,2,3,1,1,1,1,2,1,1,2,3,1,1,2,1,2,1,2,1,2,2,2,3,4,3,4,3,2,2,3,1,4,4,4,1,.,45
1,2,.,0,2,1,1,2,3,3,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,2,1,1,2,.,.,2,.,2,2,2,1,3,2,1,3,1,2,1,2,1,2,2,1,2,2,3,1,1,2,1,2,1,2,1,2,2,2,2,2,3,3,2,2,2,.,2,2,2,2,2,1,29
2,1,2,0,1,1,1,2,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,2,1,.,2,2,2,.,.,1,1,2,2,3,3,1,3,2,3,1,1,1,2,3,2,2,3,3,2,1,2,1,1,1,2,2,2,1,2,2,3,2,2,3,2,4,2,3,2,3,3,3,2,27
2,1,2,0,3,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,1,1,2,2,.,2,2,2,2,2,2,2,1,2,1,3,3,1,3,1,3,1,1,2,2,3,1,2,2,3,1,1,2,1,2,1,2,1,2,2,2,2,2,1,2,.,2,2,2,2,2,3,.,3,1,27
2,1,1,1,1,1,1,1,2,3,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,.,1,2,1,3,3,1,1,2,3,1,.,2,2,2,2,1,3,2,1,1,2,1,1,1,2,2,2,2,2,3,3,2,3,2,2,2,2,3,3,.,2,.,2,41
2,1,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,.,2,1,1,1,3,3,1,2,2,3,1,1,1,2,2,1,2,3,2,1,1,2,1,2,1,2,2,2,1,2,2,.,3,3,3,2,3,3,4,4,.,.,3,3,29
1,1,2,0,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,.,2,1,1,2,1,3,3,1,1,3,3,1,3,2,2,2,1,2,2,2,2,1,2,1,1,1,2,2,1,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,28
2,1,2,0,2,1,2,1,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,2,2,1,2,2,2,1,2,1,1,2,.,.,.,.,2,1,2,1,2,2,1,3,3,1,3,2,.,1,2,1,2,.,1,2,1,.,1,2,2,1,1,1,2,2,2,1,2,2,2,3,.,.,2,2,2,2,2,2,2,3,1,27
2,1,1,0,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,.,2,2,2,1,2,1,1,1,1,2,1,1,3,1,3,1,2,2,1,3,1,1,1,3,1,1,2,2,1,1,2,2,2,1,2,3,3,3,4,3,3,3,3,4,3,3,3,4,3,49
1,1,2,0,1,1,1,2,1,3,2,1,1,1,1,2,2,2,2,1,2,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,2,1,3,2,2,3,2,2,1,3,2,1,2,1,2,1,2,1,2,1,2,2,1,2,3,2,1,1,2,2,2,1,1,2,1,27
1,2,.,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,1,1,1,2,1,2,2,2,2,1,2,.,.,2,2,2,2,2,.,1,2,2,2,3,3,2,.,3,3,3,2,2,2,3,1,2,2,2,2,1,2,2,2,2,2,.,.,.,.,.,4,2,.,2,3,4,1,1,.,49
1,2,.,0,2,1,1,1,1,3,2,2,1,1,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,.,1,1,2,1,1,1,1,1,1,2,3,3,1,3,2,3,1,1,2,1,2,1,1,2,3,1,1,2,1,2,1,2,2,2,1,2,2,2,2,3,2,1,2,3,2,2,3,1,1,2,30
2,2,.,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,1,2,1,2,.,.,1,1,2,1,1,2,1,2,3,1,2,2,3,2,3,2,2,1,1,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,3,2,2,3,3,2,4,3,2,3,3,86
1,2,.,0,2,1,1,1,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,3,1,1,2,2,3,1,1,1,2,2,1,2,2,3,2,1,2,1,2,1,2,1,2,1,2,.,1,3,3,3,2,.,3,3,3,3,3,2,2,21
1,2,.,5,.,1,3,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,3,2,3,1,1,1,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2,3,2,2,1,3,1,1,2,3,2,1,1,2,1,62
2,2,.,0,1,1,1,2,3,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,1,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,1,2,1,3,3,1,2,2,3,2,3,2,2,1,1,3,3,3,1,1,2,1,1,2,2,2,2,1,2,2,2,2,3,.,2,2,3,2,2,2,2,2,2,24
1,1,1,0,1,1,1,1,2,4,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,2,1,1,1,2,3,1,2,2,3,2,1,2,1,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,3,3,3,4,2,2,49
2,1,1,3,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,2,2,1,2,2,2,3,2,3,2,.,2,1,2,1,1,1,2,2,2,1,2,.,3,2,2,2,3,2,2,3,3,3,2,2,2,51
2,1,2,1,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,.,.,2,2,2,1,.,2,1,2,2,3,3,1,3,3,3,1,1,2,2,2,1,2,2,3,1,2,2,1,2,1,2,2,2,1,2,.,3,3,4,3,2,3,3,3,3,3,3,4,2,46
1,1,1,1,1,1,1,1,3,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,1,3,2,1,3,2,3,1,2,2,1,2,1,1,1,3,1,1,2,1,2,1,2,2,2,1,2,3,3,3,3,3,2,3,3,2,2,2,2,2,2,36
2,2,.,0,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,3,3,1,2,3,3,1,3,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,1,1,.,2,3,3,3,1,3,2,1,2,1,1,4,4,24
2,2,.,1,.,1,1,1,4,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,2,.,2,1,1,1,1,1,3,1,1,2,1,2,2,2,2,2,1,2,2,2,2,3,3,1,2,2,2,3,3,3,2,2,72
1,2,.,1,2,1,1,1,2,4,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,1,.,3,3,1,1,1,3,3,1,3,2,3,2,1,2,1,1,1,2,1,2,2,2,3,3,3,3,4,3,3,3,3,4,3,2,3,2,35
1,1,1,3,1,1,2,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,3,1,3,1,1,1,1,1,1,1,1,3,1,1,2,2,1,2,2,2,2,1,1,4,4,4,4,1,2,4,2,2,4,4,2,3,1,53
1,1,1,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,.,2,1,3,.,2,2,2,3,1,1,2,2,3,2,2,2,3,2,1,2,2,1,1,2,1,2,1,2,2,2,2,.,2,2,2,3,3,2,2,2,2,2,56
1,1,1,1,2,1,2,2,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,.,1,.,2,2,1,2,1,2,1,2,.,2,.,2,1,2,2,1,1,2,1,2,1,2,3,3,3,3,3,2,3,3,3,3,3,2,2,2,35
1,2,.,1,2,1,1,1,4,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,3,3,1,2,2,2,1,2,1,2,2,1,2,2,3,1,1,2,1,2,1,2,1,2,2,2,4,2,2,2,.,1,.,2,2,4,3,3,3,2,23
2,2,.,0,2,1,1,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2,1,.,2,2,.,2,.,1,1,2,1,3,2,1,2,2,3,1,2,2,2,.,1,1,1,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,21
1,2,.,0,3,1,2,2,4,3,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,1,1,1,.,2,2,1,1,2,1,3,2,1,3,.,3,1,.,2,2,3,1,2,2,3,2,1,2,1,2,1,2,1,2,1,2,1,2,2,3,2,1,.,2,1,.,1,1,2,3,20
1,1,2,3,1,1,1,2,3,3,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,.,2,.,2,2,1,2,3,1,3,2,3,1,1,1,2,2,1,1,2,3,1,2,2,1,1,1,2,2,2,2,2,3,3,3,4,3,3,3,3,3,4,3,2,2,2,42
2,2,.,1,2,1,2,2,3,3,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,1,3,2,2,3,2,3,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,1,3,2,3,3,2,3,2,2,3,2,2,2,2,48
2,2,.,3,2,1,2,3,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,3,3,1,3,2,3,1,1,1,1,3,1,2,2,3,2,1,2,1,1,1,2,2,2,1,2,2,2,2,3,3,2,2,3,2,3,3,2,3,2,37
2,1,1,0,2,1,1,1,3,4,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,.,1,2,1,2,2,1,2,2,3,1,1,1,1,3,1,1,1,2,2,1,2,1,2,1,2,1,2,1,2,2,2,2,3,4,2,3,3,3,3,2,2,2,2,32
2,2,.,1,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,1,1,2,1,2,3,1,1,2,3,1,1,2,2,1,1,2,3,3,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,3,2,2,2,1,1,26
1,2,.,0,1,2,1,1,3,4,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,3,2,3,1,1,1,2,2,1,1,1,3,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,25
2,1,1,2,2,1,1,2,4,4,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,1,3,1,3,1,3,2,3,1,1,3,2,3,2,1,2,1,1,1,2,2,2,1,2,2,3,3,3,.,2,2,3,3,3,3,2,3,2,68
1,1,2,0,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,1,1,1,1,1,2,2,2,1,2,1,2,3,2,3,2,3,1,1,1,2,2,2,3,2,3,2,1,2,1,1,2,2,1,2,1,2,3,2,2,3,3,1,2,2,2,4,2,3,2,3,23
1,1,1,1,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,.,2,2,1,1,.,2,2,1,3,3,3,1,3,3,3,1,3,2,2,2,1,3,2,3,2,1,2,1,1,1,2,2,2,1,2,3,3,2,4,3,3,4,3,3,4,4,3,3,3,48
2,1,1,2,2,1,1,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,3,1,3,2,3,1,3,2,2,2,1,2,2,3,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,41
2,2,.,3,2,1,1,1,3,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,3,1,3,1,.,1,3,2,1,2,2,3,2,1,2,1,1,1,2,2,2,1,2,3,2,2,3,2,3,3,2,2,3,.,.,3,.,76
2,1,1,2,2,1,1,2,3,3,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,1,2,1,2,3,1,3,2,3,1,2,1,1,2,1,2,2,3,1,1,2,2,1,1,2,2,2,1,2,3,3,3,4,2,1,3,2,2,3,2,2,2,2,33
1,1,1,2,2,1,1,2,3,3,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,1,.,2,.,.,.,.,1,1,2,1,3,2,1,2,2,2,2,1,2,2,2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,1,3,3,1,2,2,3,3,3,3,2,2,57
2,1,1,2,2,1,2,2,4,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,1,1,2,1,1,2,.,2,1,1,2,2,2,1,3,2,1,2,3,3,1,2,2,2,3,1,2,2,3,1,1,2,1,2,1,2,1,2,2,2,2,3,2,3,2,2,3,3,2,3,2,2,2,2,42
